Topic,TrecID,UUID,target_hostname,Score
browser  Internet Explorer Firefox  cyberspace internet net web,clueweb12-0903wb-19-09986,e3de5a82-b49f-5a62-a178-db914b300ec2,www.chromaticsites.com,462.5727
browser  Internet Explorer Firefox  cyberspace internet net web,clueweb12-0904wb-47-24128,abb35e38-2a3d-5b22-a9ad-2a7d57e59732,www.chromaticsites.com,462.56622
browser  Internet Explorer Firefox  cyberspace internet net web,clueweb12-0904wb-47-24127,ee26cab1-6588-5e34-9e02-14353bedae0f,www.chromaticsites.com,462.56387
browser  Internet Explorer Firefox  cyberspace internet net web,clueweb12-0903wb-61-17042,9f1354c9-9eee-534d-a976-9d4224de014d,www.chromaticsites.com,462.51593
browser  Internet Explorer Firefox  cyberspace internet net web,clueweb12-0903wb-61-17049,2a948a95-aacf-5925-acfd-0c6758664e19,www.chromaticsites.com,462.51593
browser  Internet Explorer Firefox  cyberspace internet net web,clueweb12-0903wb-61-17044,98f81264-0fe2-5669-a41d-39b7e26c4855,www.chromaticsites.com,462.51077
browser  Internet Explorer Firefox  cyberspace internet net web,clueweb12-0904wb-31-18147,e73ab975-6423-5d0a-84ae-25639b1c2d52,www.chromaticsites.com,462.5055
browser  Internet Explorer Firefox  cyberspace internet net web,clueweb12-0903wb-92-13596,a6b13b48-a743-5e3e-ad91-42fc9c31603c,www.chromaticsites.com,462.49884
browser  Internet Explorer Firefox  cyberspace internet net web,clueweb12-0903wb-92-13614,185253b3-6698-5f7a-8320-c85914f8cf17,www.chromaticsites.com,462.49884
browser  Internet Explorer Firefox  cyberspace internet net web,clueweb12-0903wb-92-13605,d1f6e3c3-244c-555a-ab95-3d5c0c698337,www.chromaticsites.com,462.49884
browser  Internet Explorer Firefox  cyberspace internet net web,clueweb12-0903wb-61-17056,3dd7456c-e367-5544-b277-2463d17357b8,www.chromaticsites.com,462.46286
browser  Internet Explorer Firefox  cyberspace internet net web,clueweb12-0903wb-61-17043,1456cf98-e6fb-52c7-8a61-9500aac1cdda,www.chromaticsites.com,462.46286
browser  Internet Explorer Firefox  cyberspace internet net web,clueweb12-0903wb-92-13607,7ce76511-73fe-52a0-8035-2e3232592d40,www.chromaticsites.com,462.46286
browser  Internet Explorer Firefox  cyberspace internet net web,clueweb12-0904wb-47-24140,4e04f8b5-2d87-59ca-948d-448ce5220533,www.chromaticsites.com,462.45825
browser  Internet Explorer Firefox  cyberspace internet net web,clueweb12-0903wb-19-09987,8b935724-441c-5610-a219-aa572f366c1a,www.chromaticsites.com,462.45825
browser  Internet Explorer Firefox  cyberspace internet net web,clueweb12-0904wb-31-18131,307ed57c-9890-5909-a660-b6f75dc6a07e,www.chromaticsites.com,462.45096
browser  Internet Explorer Firefox  cyberspace internet net web,clueweb12-0904wb-47-24123,16f0d97c-6244-546e-9d1e-b58dc117bc20,www.chromaticsites.com,462.4442
browser  Internet Explorer Firefox  cyberspace internet net web,clueweb12-0903wb-92-13598,f4c9bebe-0749-54a1-bc7e-1456c4aab119,www.chromaticsites.com,462.44202
browser  Internet Explorer Firefox  cyberspace internet net web,clueweb12-0904wb-31-18148,53b1d8d0-25b5-53c5-9350-8dc73401011a,www.chromaticsites.com,462.42
browser  Internet Explorer Firefox  cyberspace internet net web,clueweb12-0904wb-31-18136,48a075eb-bfa0-5f53-8ada-5779a1ee9f7b,www.chromaticsites.com,462.41037
browser  Internet Explorer Firefox  cyberspace internet net web,clueweb12-0903wb-92-13602,77317859-fa6f-5edb-a301-ded91c6be499,www.chromaticsites.com,462.403
browser  Internet Explorer Firefox  cyberspace internet net web,clueweb12-0903wb-61-17057,220e4202-3431-5c80-a3b6-30a4d766bb13,www.chromaticsites.com,462.40018
browser  Internet Explorer Firefox  cyberspace internet net web,clueweb12-0903wb-61-17052,f09cffc6-7d56-5504-8863-008d44d8520d,www.chromaticsites.com,462.39636
browser  Internet Explorer Firefox  cyberspace internet net web,clueweb12-0904wb-47-24125,1385777d-98e7-5b11-931e-d08fa74df0a5,www.chromaticsites.com,462.3963
browser  Internet Explorer Firefox  cyberspace internet net web,clueweb12-0903wb-61-17047,1dc25f4a-a2a6-56e5-adc4-a2ce7d6dd801,www.chromaticsites.com,462.3963
browser  Internet Explorer Firefox  cyberspace internet net web,clueweb12-0904wb-47-24124,add89eaf-beeb-5019-8823-fc3f40ec0c51,www.chromaticsites.com,462.3963
browser  Internet Explorer Firefox  cyberspace internet net web,clueweb12-0904wb-31-18143,60dcf038-fb04-5cbe-8e6f-93ff4c5e6d80,www.chromaticsites.com,462.39594
browser  Internet Explorer Firefox  cyberspace internet net web,clueweb12-0904wb-70-13478,41148ee8-535e-5a52-9e9d-c36be147af12,www.chromaticsites.com,462.38232
browser  Internet Explorer Firefox  cyberspace internet net web,clueweb12-0903wb-61-17050,b4defad3-c5ef-53d2-b423-9436d103bc75,www.chromaticsites.com,462.37207
browser  Internet Explorer Firefox  cyberspace internet net web,clueweb12-0904wb-31-18150,b6e8bc24-6240-5482-91a5-4ea36b1ceb10,www.chromaticsites.com,462.37207
browser  Internet Explorer Firefox  cyberspace internet net web,clueweb12-0904wb-31-18138,ab20f9db-ba7f-5c06-845a-b35b679efe0b,www.chromaticsites.com,462.36356
browser  Internet Explorer Firefox  cyberspace internet net web,clueweb12-0903wb-61-17053,200aa012-c986-5ff3-932c-adbebd6faddd,www.chromaticsites.com,462.36356
browser  Internet Explorer Firefox  cyberspace internet net web,clueweb12-0904wb-47-24120,a8441e7a-3648-5eca-b11f-afd0ac2d2211,www.chromaticsites.com,462.35226
browser  Internet Explorer Firefox  cyberspace internet net web,clueweb12-0904wb-31-18144,9aab04bd-32b3-58e1-b9e1-22e82187ba21,www.chromaticsites.com,462.34937
browser  Internet Explorer Firefox  cyberspace internet net web,clueweb12-0904wb-47-24136,cb21d280-736a-57d4-aba6-0a96621da238,www.chromaticsites.com,462.34937
browser  Internet Explorer Firefox  cyberspace internet net web,clueweb12-0904wb-47-24133,a9e84407-ef63-58f4-b1c0-a88a26b5a579,www.chromaticsites.com,462.34937
browser  Internet Explorer Firefox  cyberspace internet net web,clueweb12-0903wb-61-17048,87292272-1aab-5911-93c1-4fbcfdc740bc,www.chromaticsites.com,462.34937
 led lcd Reception display  exhibit liquid display crystal LCD video,clueweb12-0611wb-46-05987,c7eef650-cae4-5448-aabc-900c55cda611,www.stereoscopic.org,1400.2244
 led lcd Reception display  exhibit liquid display crystal LCD video,clueweb12-0611wb-46-05988,92ef0487-83d5-5080-8489-20a66141500a,www.stereoscopic.org,1353.6006
 led lcd Reception display  exhibit liquid display crystal LCD video,clueweb12-0302wb-59-20432,8954e893-4023-5628-b5c8-9b567d4f2f2f,www.stereoscopic.org,1331.8538
 led lcd Reception display  exhibit liquid display crystal LCD video,clueweb12-0906wb-08-15240,a3a08667-d832-5c68-ae15-7abb563d2824,sid.org,1386.4874
 led lcd Reception display  exhibit liquid display crystal LCD video,clueweb12-0211wb-18-25670,27c3d5fe-ccb4-5d48-8083-747c1a8e97fc,www.sid.org,1384.7856
 led lcd Reception display  exhibit liquid display crystal LCD video,clueweb12-0211wb-02-14612,aa33a771-8014-50f0-a833-dfe85a1f87f6,www.sid.org,1203.2743
 led lcd Reception display  exhibit liquid display crystal LCD video,clueweb12-0303wb-71-30054,158f7c34-466e-53e1-8126-d7da6a4d8466,www.sarnoff.com,634.2393
 led lcd Reception display  exhibit liquid display crystal LCD video,clueweb12-1707wb-86-00444,f8897c3c-b5a9-5e3b-bed1-dc97bdbcc376,www.laserland.ca,470.57764
 led lcd Reception display  exhibit liquid display crystal LCD video,clueweb12-0010wb-22-21904,5a5a0fb3-1316-5f1e-b7b5-decb9e6a1cde,www.anglonautes.com,384.41013
 led lcd Reception display  exhibit liquid display crystal LCD video,clueweb12-0700wb-50-07238,6ab4b573-762f-5836-a636-39cc3ce2b600,www.siliconchip.com.au,384.27887
 led lcd Reception display  exhibit liquid display crystal LCD video,clueweb12-0204wb-57-06215,f54027f5-47b8-5a9d-912f-d65ce07f9452,www.laserfocusworld.com,335.70377
 led lcd Reception display  exhibit liquid display crystal LCD video,clueweb12-1411wb-68-00402,d8036fb5-1d22-5b85-a65d-4a4239e7d861,blog.aveventsolutions.com,266.96286
 led lcd Reception display  exhibit liquid display crystal LCD video,clueweb12-1411wb-72-12293,e31ab386-8d14-5c1e-9d81-9ce67b5f9f99,blog.aveventsolutions.com,201.14987
 led lcd Reception display  exhibit liquid display crystal LCD video,clueweb12-1715wb-72-03082,47fcb2a6-d08f-5b37-a902-c192dd468ae6,vcclite.com,261.08582
 led lcd Reception display  exhibit liquid display crystal LCD video,clueweb12-1313wb-04-24671,b97e0eb2-9feb-5ce5-81fe-72bf6c37c549,electronicsforu.com,179.6204
 led lcd Reception display  exhibit liquid display crystal LCD video,clueweb12-1313wb-16-00663,a24ec9c4-c173-562c-ba03-d72f85f1776e,electronicsforu.com,149.95183
 led lcd Reception display  exhibit liquid display crystal LCD video,clueweb12-0012wb-43-07057,d9a2a114-8501-53b1-bcc9-6794a82b4e10,wireville.com,149.86208
 led lcd Reception display  exhibit liquid display crystal LCD video,clueweb12-0008wb-73-20029,78947801-6f8f-5845-9e48-f323254c7e80,wireville.com,149.74661
 led lcd Reception display  exhibit liquid display crystal LCD video,clueweb12-0409wb-31-16203,a69e49b6-30de-50d0-be66-d20c38fb4a26,wireville.com,149.7372
 led lcd Reception display  exhibit liquid display crystal LCD video,clueweb12-0012wb-36-31017,e18f1fa0-bfdc-529c-8094-f31d415fb5cf,wireville.com,51.949352
 led lcd Reception display  exhibit liquid display crystal LCD video,clueweb12-0009wb-16-00676,b4bc0b73-8eb2-58eb-b28a-b62536140223,wireville.com,51.862896
 led lcd Reception display  exhibit liquid display crystal LCD video,clueweb12-0408wb-76-17788,46fea13a-f7a8-50a1-93ac-d548e8bed175,wireville.com,51.862896
 led lcd Reception display  exhibit liquid display crystal LCD video,clueweb12-0409wb-18-25327,b6c4f59f-54a9-560b-a714-26e456181ffa,wireville.com,46.583576
 led lcd Reception display  exhibit liquid display crystal LCD video,clueweb12-0011wb-98-24728,ecd3f778-7223-5825-ab08-0eb5df17edbd,wireville.com,46.515438
 led lcd Reception display  exhibit liquid display crystal LCD video,clueweb12-0008wb-75-02286,14b46a1b-9418-536d-97f2-f189f756c7e4,wireville.com,46.481087
 led lcd Reception display  exhibit liquid display crystal LCD video,clueweb12-0407wb-88-26894,83ca4feb-cd21-50de-9a00-75b4dfe1f973,wireville.com,43.77835
 led lcd Reception display  exhibit liquid display crystal LCD video,clueweb12-0012wb-36-31018,e9fe825d-afff-5534-9bbe-14479023bb50,wireville.com,43.771317
 led lcd Reception display  exhibit liquid display crystal LCD video,clueweb12-0008wb-97-02387,6d6e766a-337e-5192-bc37-6134185683b2,wireville.com,43.763767
 led lcd Reception display  exhibit liquid display crystal LCD video,clueweb12-0707wb-18-02280,1026d62e-f6d0-5324-a8f2-09ade16457ff,www.wireville.com,149.82288
 led lcd Reception display  exhibit liquid display crystal LCD video,clueweb12-0712wb-90-23088,ec6c6b6c-dfa9-598e-9a3f-b086457a38e6,www.wireville.com,149.79836
 led lcd Reception display  exhibit liquid display crystal LCD video,clueweb12-0708wb-47-20177,e0754402-f460-5e30-b6dd-8506eb7baac8,www.wireville.com,51.871017
 led lcd Reception display  exhibit liquid display crystal LCD video,clueweb12-0713wb-38-07867,27be0057-df1c-51db-a135-5b8344e7b38c,www.wireville.com,51.85093
 led lcd Reception display  exhibit liquid display crystal LCD video,clueweb12-0708wb-25-08336,bb90d17b-f204-5873-9f80-4e857ee8063a,www.wireville.com,46.54404
 led lcd Reception display  exhibit liquid display crystal LCD video,clueweb12-0712wb-40-08355,761a5314-522c-5f28-bc2d-b5b8e59ecc29,www.wireville.com,46.5207
 led lcd Reception display  exhibit liquid display crystal LCD video,clueweb12-0713wb-38-07868,72ade314-90ee-5a66-bd04-026e2cd3baaf,www.wireville.com,43.795612
 led lcd Reception display  exhibit liquid display crystal LCD video,clueweb12-0708wb-95-13702,e271affb-2c12-582b-91c2-68c2e53f3849,www.wireville.com,43.77835
 led lcd Reception display  exhibit liquid display crystal LCD video,clueweb12-0102wb-56-24628,423f2542-babd-589c-815e-fd6f4aa131a9,www1.messe-berlin.de,142.55579
 led lcd Reception display  exhibit liquid display crystal LCD video,clueweb12-1021wb-20-11624,22410403-4c89-5a9d-8d1f-8dfd330c91be,www.handiham.org,129.35698
 led lcd Reception display  exhibit liquid display crystal LCD video,clueweb12-1021wb-11-01131,faf691aa-1ea2-5477-9d6e-8d23ac261dc2,www.handiham.org,129.35353
 led lcd Reception display  exhibit liquid display crystal LCD video,clueweb12-0806wb-34-14156,371381d2-1122-5328-af00-8fbe43663a60,www.evansassoc.com,126.91206
 led lcd Reception display  exhibit liquid display crystal LCD video,clueweb12-0110wb-28-09662,23f5ab0c-5bcb-596e-a024-ae91934d6e93,www.hcibib.org,123.434746
 led lcd Reception display  exhibit liquid display crystal LCD video,clueweb12-1600wb-49-20693,5b1a355f-8c7e-5ad1-9ad6-183218c73398,www.24conference.com,93.387665
 led lcd Reception display  exhibit liquid display crystal LCD video,clueweb12-0608wb-53-27321,3a3e0721-61e4-5e64-8667-fd31790248ec,old.diglib.org,86.61357
 led lcd Reception display  exhibit liquid display crystal LCD video,clueweb12-0011wb-02-24645,0f46a1a4-e78e-59d0-ae6b-d2037a05755e,sbir.nasa.gov,84.03609
 led lcd Reception display  exhibit liquid display crystal LCD video,clueweb12-0608wb-85-31751,5762283a-a7eb-54b3-8872-77acf91d1335,www.sbir.nasa.gov,84.0063
 led lcd Reception display  exhibit liquid display crystal LCD video,clueweb12-0008wb-76-27866,48060dd6-7d06-5dd5-a784-01f6618e9b21,sbir.gsfc.nasa.gov,83.90283
 led lcd Reception display  exhibit liquid display crystal LCD video,clueweb12-0109wb-57-19302,cc9f0331-5e13-5e62-948e-fbe98bf9c54f,www.dodsbir.net,81.673065
 led lcd Reception display  exhibit liquid display crystal LCD video,clueweb12-0109wb-13-32727,d7452ac9-cf55-5e3f-ab38-77109eb21dbb,www.dodsbir.net,78.86375
 led lcd Reception display  exhibit liquid display crystal LCD video,clueweb12-1010wb-28-18552,80745eca-d030-5405-aa4c-20d400982335,www.teachit.co.uk,75.92334
 led lcd Reception display  exhibit liquid display crystal LCD video,clueweb12-0011wb-82-03314,3798c94e-8238-565e-846e-5f8d4150e529,wortschatz.uni-leipzig.de,74.99676
 led lcd Reception display  exhibit liquid display crystal LCD video,clueweb12-1910wb-63-32896,08fcfd76-7b7c-5aa3-b310-9a49f4b5528c,www.wehner.org,73.95055
 led lcd Reception display  exhibit liquid display crystal LCD video,clueweb12-1513wb-05-15918,17330ac1-9c78-5db7-ac56-56c71c476241,wehner.org,73.938126
 led lcd Reception display  exhibit liquid display crystal LCD video,clueweb12-1313wb-44-08471,cc88bbbe-b081-5efe-89ec-dacef60a25bf,www.imre.a-star.edu.sg,72.87083
 led lcd Reception display  exhibit liquid display crystal LCD video,clueweb12-0100wb-03-31848,e9755de8-6017-56df-b65f-43f6b679bb1f,chemistry.beloit.edu,72.465645
 led lcd Reception display  exhibit liquid display crystal LCD video,clueweb12-0918wb-09-04034,cf841c8d-d137-538e-b4b9-7bec1a595a9f,chemlinks.beloit.edu,72.400894
 led lcd Reception display  exhibit liquid display crystal LCD video,clueweb12-1406wb-23-17853,ad1e5e6d-794a-5559-be81-9572dad9e1e5,www.autoauditorium.com,70.70854
 led lcd Reception display  exhibit liquid display crystal LCD video,clueweb12-1402wb-43-01359,d5a52855-e2bd-5219-9466-73be8a3c2f74,www.autoauditorium.com,70.659035
 led lcd Reception display  exhibit liquid display crystal LCD video,clueweb12-0007wb-81-18665,73584b69-5553-5db9-b253-5828dada0005,uhfmag.com,67.42173
 led lcd Reception display  exhibit liquid display crystal LCD video,clueweb12-0409wb-88-07556,d1d69733-454e-57d8-9435-a91a03474434,www.formulascan.com,65.59511
 led lcd Reception display  exhibit liquid display crystal LCD video,clueweb12-0000wb-67-00822,88fcb50f-a821-53c0-b87f-8d1c21a85a57,formulascan.com,65.52119
 led lcd Reception display  exhibit liquid display crystal LCD video,clueweb12-0612wb-52-00394,a72519f8-a6c9-5484-b59e-a4be0b89172c,www.positive-feedback.com,60.185932
 led lcd Reception display  exhibit liquid display crystal LCD video,clueweb12-0808wb-13-24815,09687301-b6b3-5309-a6a4-cdbf308697aa,www.casealum.org,60.16711
 led lcd Reception display  exhibit liquid display crystal LCD video,clueweb12-0501wb-10-16590,39dd1a7c-63d9-5059-a6a3-08dc8ef75d9e,www.iems.ucf.edu,51.98984
 led lcd Reception display  exhibit liquid display crystal LCD video,clueweb12-0001wb-59-17289,a2e7140a-f7ba-5e78-9359-82be3173312b,iems.ucf.edu,51.969913
 led lcd Reception display  exhibit liquid display crystal LCD video,clueweb12-1401wb-49-10617,0ce124dd-ce52-5ba2-8eb2-7bc7c810c982,www.send2press.com,51.263275
 led lcd Reception display  exhibit liquid display crystal LCD video,clueweb12-0203wb-86-06918,0315368e-9338-59b6-9241-c385668f36bf,www.leoalmanac.org,41.826054
 led lcd Reception display  exhibit liquid display crystal LCD video,clueweb12-1106wb-19-00926,cfc42679-a702-5291-9693-e7e340366bf2,theaste.org,38.369366
 led lcd Reception display  exhibit liquid display crystal LCD video,clueweb12-1505wb-51-29974,edb3e032-beca-56ba-93d2-3edc2d3dd9fb,www.ricoh-sustainability.com,37.6414
 led lcd Reception display  exhibit liquid display crystal LCD video,clueweb12-0302wb-00-26716,ca6222d3-46a1-5346-adfb-5ae9950b7e7c,www.ricoh-usa.com,37.610825
 led lcd Reception display  exhibit liquid display crystal LCD video,clueweb12-1007wb-78-08651,dc545c92-6fa4-56ec-8bb5-304a34385d2c,www.cjfearnley.com,21.39585
 led lcd Reception display  exhibit liquid display crystal LCD video,clueweb12-1206wb-26-23034,7693edb0-b28f-5b68-8924-c0b52941db35,www.chipdesignmag.com,16.200623
 led lcd Reception display  exhibit liquid display crystal LCD video,clueweb12-1911wb-24-34656,1594844c-2bcb-51c6-9110-46f4f23c5613,www.sarnialambton.on.ca,12.6837225
 led lcd Reception display  exhibit liquid display crystal LCD video,clueweb12-1911wb-26-13745,48229530-d5f2-5a58-9760-bd72d887dc17,www.sarnialambton.on.ca,12.683067
 led lcd Reception display  exhibit liquid display crystal LCD video,clueweb12-1911wb-24-34655,485ea215-667b-57b8-afba-0dc36ade4fb2,www.sarnialambton.on.ca,12.6824255
 led lcd Reception display  exhibit liquid display crystal LCD video,clueweb12-1911wb-26-13744,fd87c6f3-062f-5848-b289-5818b97d4d42,www.sarnialambton.on.ca,12.681869
 led lcd Reception display  exhibit liquid display crystal LCD video,clueweb12-1911wb-23-21927,218b3707-3928-50f2-b9b7-a1199b4cda79,www.sarnialambton.on.ca,12.681869
 led lcd Reception display  exhibit liquid display crystal LCD video,clueweb12-1910wb-17-27254,4b7e9963-a2b3-5fde-a929-392335397306,www.sarnialambton.on.ca,12.680947
